Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
62000,0.38399652,0.00029739083,44.194313,-3.2334727269771975,996.5,-3.200037330389023
64000,0.44101396,0.00029730512,44.183025,-3.2307191441359464,996.0,-3.1718792021274567
66000,0.7106227,0.00029721938,40.397583,-3.60226365156268,996.0,-3.4494669139385223
68000,0.68689215,0.00029713367,41.753178,-3.5314749104945804,996.0,-3.6016743779182434
70000,0.72482157,0.00029704793,39.098755,-3.7156526273174677,996.0,-3.656336396932602
72000,0.6873686,0.0002969622,40.231983,-3.6083955919639266,996.5,-3.621222048997879
74000,0.67082477,0.00029687647,37.27115,-3.604146614103229,996.0,-3.6081727147102356
76000,0.72355556,0.00029679076,37.071793,-3.6422718138055643,996.0,-3.669695198535919
78000,0.67510134,0.00029670508,35.32432,-3.5433584758720826,996.0,-3.4851202368736267
80000,0.66579086,0.00029661934,34.948616,-3.5621451506885933,996.0,-3.649280995130539
82000,0.66607565,0.00029653357,35.31459,-3.6965537459618645,996.5,-3.5987066626548767
84000,0.64623034,0.00029644786,34.56011,-3.650178703959682,996.0,-3.653360217809677
86000,0.6879611,0.00029636215,32.904854,-3.6360994864298846,996.0,-3.660412847995758
88000,0.6446376,0.0002962764,30.733757,-3.7311206381127704,996.0,-3.6386334896087646
90000,0.67192525,0.00029619073,29.517715,-3.775103165411565,996.0,-3.7655103504657745
92000,0.6593294,0.000296105,28.018438,-3.703049222858681,996.5,-3.7780512869358063
94000,0.6793828,0.00029601922,27.22425,-3.7330173129739705,996.0,-3.7303538620471954
96000,0.7245274,0.00029593354,27.767918,-3.646020304204285,996.0,-3.6410019993782043
98000,0.7018831,0.0002958478,27.474667,-3.618055872429977,996.0,-3.677087426185608
100000,0.7107346,0.00029576212,25.940887,-3.6941089741230826,996.0,-3.5625024139881134
102000,0.72816133,0.00029567638,24.869617,-3.689855302174692,996.5,-3.7750177085399628
104000,0.7139861,0.00029559067,23.965908,-3.679899142793147,996.0,-3.742706537246704
106000,0.7775712,0.00029550496,24.72435,-3.6754486922436627,996.0,-3.613578110933304
108000,0.61990863,0.00029541922,23.554234,-3.5373669431064627,996.0,-3.607706218957901
110000,0.69944495,0.0002953335,23.831177,-3.688074858389882,996.0,-3.589451640844345
112000,0.70092154,0.00029524774,24.152304,-3.6645203722291626,996.5,-3.699505537748337
114000,0.67986214,0.00029516203,22.931915,-3.6072321493957133,996.0,-3.5939784049987793
116000,0.6730627,0.00029507634,20.623589,-3.779136037657736,996.0,-3.7157082259655
118000,0.7002731,0.0002949906,20.220577,-3.6275671340517874,996.0,-3.6964912116527557
120000,0.64432955,0.00029490486,20.716223,-3.732795474701561,996.0,-3.704571396112442
122000,0.5822208,0.00029481912,20.186749,-3.6673757476964965,996.5,-3.711708426475525
124000,0.5848235,0.0002947334,19.308752,-3.7322067651657562,996.0,-3.6712045073509216
126000,0.56845546,0.0002946477,17.953436,-3.7172173519720673,996.0,-3.6940947771072388
128000,0.5563425,0.000294562,16.676216,-3.7928147109341808,996.0,-3.77496474981308
130000,0.6260739,0.0002944763,18.289091,-3.6197735656023724,996.0,-3.741833508014679
132000,0.5983764,0.00029439048,18.730762,-3.7971819944068557,996.5,-3.6537050902843475
134000,0.6049428,0.00029430474,17.11945,-3.63718509550381,996.0,-3.7426545321941376
136000,0.6204218,0.00029421906,17.694689,-3.733594507266389,996.0,-3.687735080718994
138000,0.65121394,0.00029413338,16.51255,-3.613905169404461,996.0,-3.6557041108608246
140000,0.6212509,0.00029404767,16.892391,-3.6651151895566727,996.0,-3.655240535736084
142000,0.5578434,0.0002939619,14.827478,-3.9107213037932524,996.5,-3.8415955305099487
144000,0.5680956,0.0002938762,13.492489,-3.911398769760126,996.0,-3.8765796422958374
146000,0.5117085,0.00029379045,13.038176,-3.9245043632399756,996.0,-3.9625195264816284
148000,0.54121345,0.00029370477,13.04103,-3.83145621100266,996.0,-3.8476908802986145
150000,0.4907307,0.00029361903,12.494985,-3.878386124735698,996.0,-3.8073109090328217
152000,0.49419358,0.0002935333,12.897196,-3.854592595533177,996.5,-3.9136255383491516
154000,0.4627863,0.00029344758,12.764658,-3.8195723754724895,996.0,-3.83970108628273
156000,0.47612822,0.00029336187,11.76507,-3.8206140591646545,996.0,-3.783206135034561
158000,0.4892577,0.00029327613,11.265636,-3.8000083744336735,996.0,-3.8618643283843994
160000,0.500852,0.00029319042,10.574938,-3.9094181240907346,996.0,-3.7814289331436157
162000,0.49846953,0.00029310468,10.60786,-3.8408376928200596,996.5,-3.926262378692627
164000,0.49570155,0.00029301897,9.86943,-3.814191479294095,996.0,-3.7614796459674835
166000,0.50941396,0.00029293325,9.309365,-3.7985699603086687,996.0,-3.8313922584056854
168000,0.51267314,0.00029284752,8.297947,-3.882242261832289,996.0,-3.8467297554016113
170000,0.53189594,0.00029276183,8.295755,-3.88525260197639,996.0,-3.8746824264526367
172000,0.4891688,0.00029267604,7.8021784,-3.8611487199523253,996.5,-3.9184356927871704
174000,0.5265172,0.00029259038,6.87775,-3.8525341857457533,996.0,-3.7998620569705963
176000,0.48248026,0.00029250464,7.4691887,-3.769504031879478,996.0,-3.8281092047691345
178000,0.48103994,0.0002924189,6.9143333,-3.765166872093687,996.0,-3.7512736916542053
180000,0.5156232,0.00029233316,5.755949,-3.858537626649195,996.0,-3.8896364569664
182000,0.51693815,0.00029224745,6.6351576,-3.82229274830388,996.5,-3.8444491028785706
184000,0.50022024,0.0002921617,6.367764,-3.8300021575123537,996.0,-3.791183650493622
186000,0.5389457,0.000292076,5.6678467,-3.8565672399345203,996.0,-3.8453038036823273
188000,0.532798,0.0002919903,5.64053,-3.8553538150008535,996.0,-3.868104964494705
190000,0.5492044,0.00029190458,4.9648952,-3.8218849020340713,996.0,-3.840501129627228
192000,0.53489035,0.00029181887,5.12479,-3.815630726472591,996.5,-3.791384905576706
194000,0.531006,0.00029173313,4.0514917,-3.879063317552209,996.0,-3.851969063282013
196000,0.57299525,0.00029164742,5.1690154,-3.806267784410011,996.0,-3.820177376270294
198000,0.58262855,0.0002915617,4.8452578,-3.826567800650082,996.0,-3.8106623888015747
200000,0.5055274,0.00029147597,4.282773,-3.8583159548288677,996.0,-3.8739224076271057
202000,0.52735496,0.0002913902,4.0292006,-3.8980390405195067,996.5,-3.88644215464592
204000,0.5149047,0.0002913045,3.8886008,-3.888138038913894,996.0,-3.8763002455234528
206000,0.5529808,0.00029121878,3.6505013,-3.8593208771308127,996.0,-3.8838992714881897
208000,0.5096179,0.0002911331,4.117535,-3.819890055568976,996.0,-3.8419204354286194
210000,0.59596056,0.00029104738,3.848848,-3.890125948440982,996.0,-3.832144260406494
212000,0.56755394,0.0002909616,4.7883244,-3.8524949421553174,996.5,-3.8513516187667847
214000,0.5056195,0.00029087588,4.4551606,-3.925659177788475,996.0,-3.924046605825424
216000,0.4713444,0.00029079017,3.3014846,-3.8623006696725497,996.0,-3.886681944131851
218000,0.46496105,0.00029070448,3.0363755,-3.8589204238378443,996.0,-3.856596201658249
220000,0.47002882,0.00029061874,2.8566852,-3.8301974907226395,996.0,-3.842085510492325
222000,0.4394541,0.00029053297,3.3986301,-3.9174838809049106,996.5,-3.8880312144756317
224000,0.41209987,0.00029044723,2.9168863,-3.90317915257765,996.0,-3.892816126346588
226000,0.4164378,0.00029036152,2.4741397,-3.9255013227448217,996.0,-3.940072476863861
228000,0.4698791,0.0002902758,2.1514797,-3.842359197791666,996.0,-3.8563316464424133
230000,0.4354603,0.00029019013,2.272883,-3.852159884321736,996.0,-3.911484181880951
232000,0.42408952,0.0002901044,2.8683977,-3.954262149050919,996.5,-3.842606484889984
234000,0.43049225,0.00029001862,2.9547691,-3.8679279009083984,996.0,-3.8978912234306335
236000,0.46829644,0.00028993294,2.67624,-3.858380121033406,996.0,-3.900353491306305
238000,0.41128042,0.00028984723,2.3196626,-3.8895246901374776,996.0,-3.8818471133708954
240000,0.40151983,0.00028976152,2.3479304,-3.910202415623644,996.0,-3.9096264839172363
242000,0.4403672,0.00028967578,2.3263395,-3.9007381703559076,996.5,-3.872576981782913
244000,0.4359178,0.00028959007,2.0842137,-3.945892368319619,996.0,-3.933830499649048
246000,0.38391265,0.00028950433,2.1235075,-3.9317852914100513,996.0,-3.957927107810974
248000,0.45116872,0.0002894186,2.626479,-3.9101041699614143,996.0,-3.9067520201206207
250000,0.4684983,0.0002893329,2.4838533,-3.779474501046934,996.0,-3.8170040249824524
252000,0.46386358,0.00028924717,2.726698,-3.924854742959724,996.5,-3.8396740555763245
254000,0.44149306,0.00028916143,1.7346644,-3.9013417753958493,996.0,-3.951387107372284
256000,0.41292772,0.0002890757,1.7031072,-3.927792341710301,996.0,-3.905471622943878
258000,0.38778263,0.00028899,1.700564,-3.88377378781297,996.0,-3.8924608528614044
260000,0.43275082,0.0002889043,1.5614535,-3.8943306661531096,996.0,-3.9209931194782257
262000,0.387744,0.0002888185,2.0564866,-3.9059304951369995,996.5,-3.906378984451294
264000,0.40065435,0.00028873282,1.4354694,-3.9593595329206437,996.0,-3.8996729254722595
266000,0.34091446,0.0002886471,1.0866096,-3.901139684516238,996.0,-3.948164016008377
268000,0.3245354,0.0002885614,1.191241,-3.840391533653019,996.0,-3.8704769015312195
270000,0.29270864,0.00028847565,0.9320166,-3.9618238588882377,996.0,-3.872059404850006
272000,0.3033972,0.0002883899,1.3143075,-3.932916034304071,996.5,-3.9734060168266296
274000,0.31909052,0.0002883042,0.7747323,-3.893040399241727,996.0,-3.8802917301654816
276000,0.3654031,0.0002882185,1.1159556,-3.862012142126332,996.0,-3.909856617450714
278000,0.3083088,0.00028813278,0.83632755,-3.86598855579723,996.0,-3.871579259634018
280000,0.30006912,0.00028804704,0.35862002,-3.8177077733998885,996.0,-3.799295485019684
282000,0.3428818,0.0002879613,0.9675318,-3.8765800359396962,996.5,-3.876498281955719
284000,0.29822493,0.00028787562,0.7513578,-3.9319471679918934,996.0,-3.9051870703697205
286000,0.3595489,0.00028778985,0.83229214,-3.8138444020260067,996.0,-3.8509826064109802
288000,0.30116728,0.00028770417,0.8933811,-3.8843646929162787,996.0,-3.8824596107006073
290000,0.352769,0.00028761843,1.1231142,-3.903072255630832,996.0,-3.872247129678726
292000,0.33895198,0.0002875327,1.485115,-3.918442953581689,996.5,-3.9645677506923676
294000,0.3069108,0.00028744698,0.60639226,-3.8635016386106145,996.0,-3.908852756023407
296000,0.34334123,0.00028736127,0.2981644,-3.9014157742712996,996.0,-3.8523058593273163
298000,0.2638144,0.00028727556,0.5689248,-3.9397825480482425,996.0,-3.885804384946823
300000,0.28836235,0.00028718982,0.5755552,-3.8890822679386474,996.0,-3.952986776828766
302000,0.2622404,0.00028710408,1.1974702,-3.9236381123628234,996.5,-3.902632921934128
304000,0.26498428,0.00028701834,0.52128124,-3.9655704399046954,996.0,-3.9065360724925995
306000,0.24364935,0.00028693266,0.51092595,-3.952512977524748,996.0,-3.9749800264835358
308000,0.25014466,0.00028684695,0.47966075,-3.967095464722661,996.0,-3.9699524343013763
310000,0.24228007,0.00028676123,0.117763385,-3.939191765122814,996.0,-3.9275206327438354
312000,0.23640116,0.00028667547,0.47701907,-3.947863743691414,996.5,-3.9517931044101715
314000,0.29459292,0.0002865897,0.3569309,-3.8750703632758814,996.0,-3.909591317176819
316000,0.23514989,0.000286504,-0.12164238,-3.9720196207490517,996.0,-3.9060627818107605
318000,0.22432724,0.0002864183,0.13021186,-3.9933360596187413,996.0,-4.01159942150116
320000,0.23884115,0.00028633262,0.38825616,-3.9780241521948483,996.0,-3.9393363893032074
322000,0.24294293,0.00028624688,0.26653427,-3.935850260211737,996.5,-4.005650103092194
324000,0.22955835,0.0002861611,0.13172017,-3.9454124571602733,996.0,-3.92604723572731
326000,0.23085566,0.00028607543,0.19493437,-3.946700387801684,996.0,-3.9686288833618164
328000,0.23887567,0.0002859897,0.03850862,-3.9230321299110074,996.0,-3.8896242678165436
330000,0.2373019,0.000285904,0.11565761,-3.8649933664273703,996.0,-3.9750333726406097
332000,0.2541893,0.00028581824,0.53850734,-3.9174505393239087,996.5,-3.8394767343997955
334000,0.26252243,0.00028573253,0.17825677,-3.9265796869440237,996.0,-3.8931133449077606
336000,0.23147874,0.00028564676,0.49642935,-3.9327265401043405,996.0,-3.9520971477031708
338000,0.24719903,0.00028556108,0.25836116,-3.9480468275141902,996.0,-3.96447092294693
340000,0.2385767,0.00028547537,0.07039014,-3.895752931915922,996.0,-3.8916028439998627
342000,0.28770107,0.0002853896,0.67433953,-3.9787502259132452,996.5,-3.976900339126587
344000,0.2855508,0.00028530392,-0.20402855,-3.99545114483044,996.0,-3.9423864781856537
346000,0.25725552,0.00028521818,0.25120336,-3.9996573840035126,996.0,-4.0399525463581085
348000,0.25875986,0.0002851325,0.10431389,-3.888071311303065,996.0,-3.8709195852279663
350000,0.26057237,0.00028504676,0.27964568,-3.9283924930205103,996.0,-3.9502381682395935
352000,0.30762053,0.000284961,0.790625,-3.9253691225821967,996.5,-3.948475629091263
354000,0.276362,0.0002848753,-0.073708296,-3.9710309534784756,996.0,-3.9191446900367737
356000,0.21886982,0.00028478957,-0.015446499,-3.9479377919778926,996.0,-3.938810259103775
358000,0.21690343,0.00028470386,-0.020571344,-3.9964891653944505,996.0,-4.019608855247498
360000,0.2427237,0.00028461815,-0.4594711,-3.954504676585202,996.0,-3.972841829061508
362000,0.23049392,0.00028453238,-0.0908346,-3.9130634428511257,996.5,-3.8805759847164154
364000,0.32588294,0.00028444664,-0.18593666,-3.894304523619212,996.0,-3.961737632751465
366000,0.34834847,0.00028436095,0.020077799,-3.9094007841922576,996.0,-3.876515507698059
368000,0.35235465,0.00028427527,0.111716464,-3.8447524098010035,996.0,-3.885932743549347
370000,0.2929793,0.00028418953,0.29057467,-3.8444154300377704,996.0,-3.8246127665042877
372000,0.4276635,0.00028410376,-0.042177245,-3.8060685505115543,996.5,-3.8514722883701324
374000,0.39866507,0.00028401802,-0.31304955,-3.740535662509501,996.0,-3.7470694184303284
376000,0.27804977,0.00028393234,-0.55909544,-3.8401681423856644,996.0,-3.8076671957969666
378000,0.3628601,0.00028384666,-0.4836027,-3.8177685443952214,996.0,-3.836659938097
380000,0.18575239,0.00028376092,0.16058286,-3.9734610232553678,996.0,-3.903929054737091
382000,0.19641657,0.00028367518,0.24763046,-3.9066129129460023,996.5,-3.9240416884422302
384000,0.20836061,0.00028358944,0.082117975,-3.8820540227316087,996.0,-3.9111716747283936
386000,0.20236684,0.00028350373,0.21090598,-3.898240868897119,996.0,-3.8624527156352997
388000,0.40863258,0.000283418,0.16002418,-3.6868906974123092,996.0,-3.807042717933655
390000,0.42119715,0.0002833323,-0.3989185,-3.6626993647005293,996.0,-3.694109261035919
392000,0.3617941,0.00028324657,0.12832671,-3.7872164480068022,996.5,-3.7115664184093475
394000,0.38007197,0.00028316083,-0.5743922,-3.71427273399604,996.0,-3.7163552343845367
396000,0.29847285,0.00028307512,-0.4169889,-4.095441378158284,996.0,-3.7805804014205933
398000,0.2989992,0.0002829894,0.62890327,-4.4227498432737775,996.0,-4.400498956441879
400000,0.282936,0.0002829037,0.427899,-4.320024986373028,996.0,-4.370976090431213
402000,0.26327154,0.00028281793,0.9139405,-4.356307025111164,996.5,-4.359916806221008
404000,0.23820888,0.0002827322,0.32382074,-4.349018844033708,996.0,-4.377959460020065
406000,0.24458152,0.00028264648,0.3011367,-4.411562814868375,996.0,-4.357831925153732
408000,0.24028938,0.0002825608,0.43030667,-4.330596164327289,996.0,-4.33287313580513
410000,0.24730554,0.00028247508,0.32207775,-4.375561791064683,996.0,-4.3681943118572235
412000,0.25735646,0.0002823893,1.1041534,-4.402430140391516,996.5,-4.39428049325943
414000,0.24736811,0.00028230358,0.60998213,-4.436545801952889,996.0,-4.430555909872055
416000,0.24303034,0.00028221786,0.64254415,-4.469441721143085,996.0,-4.452850818634033
418000,0.24311802,0.00028213215,0.28032458,-4.4772293762580375,996.0,-4.464266926050186
420000,0.23789309,0.00028204644,0.6871277,-4.429306941194227,996.0,-4.492344945669174
422000,0.25698835,0.0002819607,0.99371773,-4.440050152305048,996.5,-4.384721517562866
424000,0.24887249,0.000281875,0.5437964,-4.387929204429383,996.0,-4.437397599220276
426000,0.257103,0.00028178925,0.43275166,-4.491673285156139,996.0,-4.398612290620804
428000,0.23872639,0.00028170354,0.8442328,-4.411807259755733,996.0,-4.509650558233261
430000,0.2519383,0.00028161783,0.64422953,-4.361782075939118,996.0,-4.343145489692688
432000,0.2545345,0.0002815321,0.8026893,-4.403209787935339,996.5,-4.357910752296448
434000,0.26392242,0.00028144638,0.61465275,-4.483200800794293,996.0,-4.47168156504631
436000,0.26040548,0.00028136067,0.9203422,-4.454014484363142,996.0,-4.477583289146423
438000,0.25985667,0.00028127493,0.7286743,-4.49569241059362,996.0,-4.498795956373215
440000,0.2700955,0.00028118922,0.8656995,-4.366990251081006,996.0,-4.412722796201706
442000,0.25930983,0.00028110348,1.611284,-4.486941951894551,996.5,-4.442992448806763
444000,0.2669708,0.00028101777,0.8325398,-4.4346531685077935,996.0,-4.425741523504257
446000,0.27263588,0.00028093206,0.9334427,-4.514532254514052,996.0,-4.478303909301758
448000,0.21501105,0.00028084632,0.96448034,-4.4337384083046345,996.0,-4.495162308216095
450000,0.23908119,0.0002807606,0.58769864,-4.400704209336254,996.0,-4.426260888576508
452000,0.23689018,0.00028067487,0.8936838,-4.4759098905924475,996.5,-4.437198877334595
454000,0.2513818,0.00028058913,0.38753557,-4.489712289956515,996.0,-4.444887399673462
456000,0.22740696,0.00028050345,0.21228503,-4.439443487935932,996.0,-4.449033796787262
458000,0.20758392,0.0002804177,0.46795678,-4.461103602545336,996.0,-4.448739737272263
460000,0.2351984,0.00028033202,0.4093649,-4.498568249393429,996.0,-4.518327862024307
462000,0.2550058,0.00028024628,0.3681082,-4.484184665590874,996.5,-4.4779961705207825
464000,0.23697917,0.00028016052,0.13247594,-4.4814605450301315,996.0,-4.484573483467102
466000,0.22158805,0.00028007483,0.037097506,-4.484113701721071,996.0,-4.505468010902405
468000,0.21034516,0.0002799891,-0.0057425424,-4.369537754126213,996.0,-4.416349172592163
470000,0.16812809,0.0002799034,-0.1358496,-4.375969816450379,996.0,-4.332396596670151
472000,0.16988268,0.00027981764,0.16888934,-4.358060682920041,996.5,-4.398110002279282
474000,0.14069656,0.00027973193,-0.5600422,-4.423721883009421,996.0,-4.3900865614414215
476000,0.158819,0.00027964616,-0.833928,-4.480216644282336,996.0,-4.45575338602066
478000,0.14403026,0.00027956048,-0.45549667,-4.435604590493313,996.0,-4.44790980219841
480000,0.1548211,0.00027947477,-0.43048948,-4.450550552777713,996.0,-4.44100034236908
482000,0.14823036,0.000279389,-0.26377627,-4.435780464231357,996.5,-4.4603686928749084
484000,0.15253332,0.00027930332,-0.7736093,-4.394826192234177,996.0,-4.4424987733364105
486000,0.14590973,0.00027921758,-0.37879667,-4.354824985624873,996.0,-4.332781732082367
488000,0.14247423,0.0002791319,-0.15711561,-4.453117728025973,996.0,-4.446000307798386
490000,0.16085547,0.00027904616,-0.20550936,-4.417972631017619,996.0,-4.4103540778160095
492000,0.15837497,0.00027896042,0.24641788,-4.381703170423862,996.5,-4.4172192215919495
494000,0.14836955,0.00027887465,-0.46820098,-4.432293548059533,996.0,-4.361857235431671
496000,0.15746178,0.00027878897,-0.17195386,-4.454738361106138,996.0,-4.466997444629669
498000,0.13815024,0.00027870323,-0.6191173,-4.3801812833262375,996.0,-4.42267444729805
500000,0.1480055,0.00027861755,-0.1939176,-4.420123780026188,996.0,-4.378437727689743
502000,0.15040468,0.00027853178,0.048952207,-4.390226986579364,996.5,-4.413786888122559
504000,0.12592429,0.00027844604,-1.4443225,-4.413595811784035,996.0,-4.4117366671562195
506000,0.13404839,0.00027836036,-1.3112376,-4.429656037635141,996.0,-4.454759299755096
508000,0.12830429,0.00027827465,-1.1404462,-4.412509166417294,996.0,-4.3796961307525635
510000,0.13757053,0.00027818893,-1.2165654,-4.45113029921049,996.0,-4.444306582212448
512000,0.11698768,0.0002781032,-0.61281073,-4.473701514129061,996.5,-4.446315199136734
514000,0.14369522,0.0002780175,-0.9266784,-4.399225519809988,996.0,-4.4735226929187775
516000,0.109631516,0.00027793174,-0.9758781,-4.4318518385262,996.0,-4.370581716299057
518000,0.14678425,0.00027784603,-0.84533817,-4.406280455463275,996.0,-4.426365047693253
520000,0.11876255,0.00027776032,-0.6880566,-4.4526824175263755,996.0,-4.416768461465836
522000,0.119540885,0.00027767458,-0.1599764,-4.434485612662684,996.5,-4.479453533887863
524000,0.108485356,0.00027758884,-0.65329564,-4.47327294337083,996.0,-4.455520898103714
526000,0.09407304,0.00027750316,-0.85766715,-4.449988831867813,996.0,-4.423138231039047
528000,0.097338565,0.0002774174,-0.64282787,-4.467643649899401,996.0,-4.47258996963501
530000,0.14396791,0.0002773317,-0.42959744,-4.383600745451986,996.0,-4.420778453350067
532000,0.12381528,0.0002772459,-0.10433349,-4.415520365619159,996.5,-4.404388576745987
534000,0.09289805,0.00027716023,-0.48829773,-4.440651842131047,996.0,-4.44603905081749
536000,0.10551506,0.00027707455,-0.23730566,-4.446978048035817,996.0,-4.426279932260513
538000,0.10438241,0.0002769888,-0.5733532,-4.454955204855651,996.0,-4.438068002462387
540000,0.10617134,0.00027690313,-0.43101245,-4.418240741288173,996.0,-4.437328487634659
542000,0.09570736,0.0002768173,-0.34754983,-4.418007603781007,996.5,-4.445681095123291
544000,0.12450289,0.00027673162,-0.5722461,-4.4602356191280705,996.0,-4.457281798124313
546000,0.10490099,0.00027664594,-0.15034424,-4.474422590017639,996.0,-4.447756856679916
548000,0.10843,0.0002765602,0.04943755,-4.454365700818016,996.0,-4.455863773822784
550000,0.11047679,0.00027647451,-0.48542014,-4.502991928500705,996.0,-4.468469798564911
552000,0.11266397,0.00027638872,0.50470346,-4.489809715840238,996.5,-4.545876443386078
554000,0.116328664,0.00027630295,-0.5376185,-4.486935287706729,996.0,-4.468852072954178
556000,0.10555753,0.0002762173,-0.64026874,-4.485999183380045,996.0,-4.434979408979416
558000,0.18972856,0.00027613158,-0.26379064,-4.485391691792756,996.0,-4.517530918121338
560000,0.21187098,0.0002760459,-0.6390096,-4.518562599434517,996.0,-4.487146854400635
562000,0.1967495,0.0002759601,-0.20608072,-4.479406567814294,996.5,-4.520701229572296
564000,0.18408404,0.0002758744,-0.49714994,-4.441507888750493,996.0,-4.467680037021637
566000,0.15942882,0.00027578865,-0.5041884,-4.425819889467675,996.0,-4.413190960884094
568000,0.16877265,0.00027570297,-0.39383948,-4.475617581352708,996.0,-4.4135013818740845
570000,0.16744158,0.00027561723,-0.46008807,-4.490469858308643,996.0,-4.531485348939896
572000,0.1746826,0.0002755315,-0.30188724,-4.459293304229504,996.5,-4.494540125131607
574000,0.1850706,0.00027544578,-0.349568,-4.461733222356997,996.0,-4.430850684642792
576000,0.178602,0.00027536004,-0.46874636,-4.237096189768636,996.0,-4.333625257015228
578000,0.14815736,0.00027527436,-0.6282815,-4.342352810970624,996.0,-4.296889424324036
580000,0.16232084,0.00027518862,-0.65391535,-4.30042053903162,996.0,-4.325579851865768
582000,0.1196202,0.00027510288,-0.3299171,-4.3552071856101975,996.5,-4.340199917554855
584000,0.14930709,0.00027501717,-0.59212244,-4.312459351494908,996.0,-4.361687004566193
586000,0.1569103,0.0002749314,-0.7694212,-4.299586215362069,996.0,-4.271653354167938
588000,0.14790107,0.00027484572,-0.94357455,-4.40758999946047,996.0,-4.344950824975967
590000,0.1405928,0.00027476004,-0.62721294,-4.385081250788062,996.0,-4.463799327611923
592000,0.13830411,0.00027467427,-0.33918592,-4.37282604275606,996.5,-4.342850714921951
594000,0.114380084,0.00027458856,-0.7738218,-4.292479930722038,996.0,-4.3267558217048645
596000,0.14946198,0.00027450282,-0.6669027,-4.305887357673782,996.0,-4.279804229736328
598000,0.11360624,0.0002744171,-0.79169947,-4.318159204405674,996.0,-4.348841607570648
600000,0.1194031,0.0002743314,-0.9012399,-4.263295276552526,996.0,-4.271825194358826
602000,0.11107409,0.00027424569,-0.38180533,-4.306931042636279,996.5,-4.258739024400711
604000,0.10638382,0.00027415992,-0.8319075,-4.261857425553899,996.0,-4.293848693370819
606000,0.14462225,0.00027407418,-1.0212245,-4.303090351342689,996.0,-4.281490862369537
608000,0.13868211,0.0002739885,-1.2263775,-4.291873233363731,996.0,-4.295193672180176
610000,0.11948365,0.00027390278,-1.1238593,-4.364960218223132,996.0,-4.370607793331146
612000,0.17884658,0.00027381702,-0.9775032,-4.349564957141411,996.5,-4.321646839380264
614000,0.14596313,0.00027373133,-1.2265316,-4.278953364198969,996.0,-4.323847740888596
616000,0.13462704,0.00027364562,-1.3358477,-4.326603145658737,996.0,-4.282873123884201
618000,0.12030392,0.00027355988,-0.8826649,-4.290189313760493,996.0,-4.3430918753147125
620000,0.11126642,0.00027347417,-0.70088476,-4.201282758323941,996.0,-4.185140818357468
