Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
1070000,1.9395969,0.0002542552,-0.18348971,-1.94747484306572,998.25,-1.5821833958228428
1075000,1.8021559,0.00025403957,-0.15932187,-4.085799840441905,888.0,-3.7308834989865622
1080000,1.8582963,0.0002538244,-0.1721015,-2.8895497255944065,998.25,-2.8895500004291534
1085000,1.8376725,0.000253611,-0.076575264,-1.6500284396378058,998.1428571428571,-1.3954249769449234
1090000,1.9089384,0.0002533979,-0.063993864,-2.2122248243467766,998.25,-2.085650086402893
1095000,1.8867128,0.00025318263,-0.09504059,-2.5335197771317324,998.2,-2.495183398326238
1100000,1.9067968,0.00025296712,-0.12339319,-1.347924907990091,998.25,-1.3479250520467758
1105000,1.8973209,0.0002527537,-0.13321075,-1.5767713162266384,998.1428571428571,-1.363975077867508
1110000,1.9145529,0.00025254057,-0.16133103,-2.099199835858599,998.25,-1.9564500749111176
1115000,1.9157541,0.00025232535,-0.1422425,-2.0830798217037225,998.2,-2.1091667115688324
1120000,1.9469888,0.00025210975,-0.14667854,-1.8665498726404621,998.25,-1.8665501028299332
1125000,1.8998871,0.0002518964,-0.15254185,-1.8274427223618008,998.1428571428571,-1.9563001245260239
1130000,1.9143229,0.00025168326,-0.15370382,-2.833799613857991,998.25,-2.2315165599187217
1135000,1.8803461,0.000251468,-0.15139572,-1.896839863882633,998.2,-2.066200017929077
1140000,1.8412638,0.00025125247,-0.17122099,-2.291849826280668,998.25,-2.291850134730339
1145000,1.8808423,0.0002510391,-0.15578881,-3.196185408958367,998.1428571428571,-2.95122492313385
1150000,1.9007039,0.00025082598,-0.1608333,-2.51179980483721,998.25,-3.067016750574112
1155000,1.9452915,0.00025061067,-0.20694578,-1.608339826646261,998.2,-1.7092000022530556
1160000,1.9017477,0.00025039515,-0.19080855,-1.256349905175739,998.25,-1.2563500702381134
1165000,1.883871,0.0002501818,-0.19234176,-2.3254569630412982,998.1428571428571,-2.3874501287937164
1170000,1.8377866,0.00024996867,-0.16590557,-1.5967748879265855,998.25,-1.944833442568779
1175000,1.8705317,0.00024975336,-0.18390109,-2.186059850390302,998.2,-2.062800109386444
1180000,1.8582721,0.00024953784,-0.18832023,-3.0155496568477247,998.25,-3.0155499279499054
1185000,1.8906398,0.00024932445,-0.18548663,-2.033828416078385,998.1428571428571,-1.8904250860214233
1190000,1.9050559,0.00024911136,-0.18520388,-2.8682997898213216,998.25,-2.552200118700663
1195000,1.911334,0.00024889605,-0.18435764,-2.041319837741321,998.2,-2.1736167271931968
1200000,1.8707876,0.00024868056,-0.1946132,-1.8180748577651684,998.25,-1.8180750608444214
1205000,1.910891,0.00024846717,-0.17829087,-2.062771287563789,998.1428571428571,-2.284425139427185
1210000,1.9832076,0.00024825401,-0.18383877,-1.534499895031331,998.25,-1.6500501036643982
1215000,1.8963702,0.00024803876,-0.17940247,-1.9836598558002152,998.2,-1.9096167385578156
1220000,1.9026908,0.00024782325,-0.1690965,-1.5939498911320698,998.25,-1.593950092792511
1225000,1.9021217,0.00024760983,-0.17589019,-1.989242717632026,998.1428571428571,-1.9694001078605652
1230000,1.8930608,0.0002473967,-0.16399573,-2.164724839742121,998.25,-2.080100119113922
1235000,1.86214,0.00024718142,-0.19929317,-2.160459810361499,998.2,-2.1712834338347116
1240000,1.9353958,0.00024696594,-0.19484666,-1.97807473843568,998.25,-1.9780747443437576
1245000,1.9384828,0.00024675252,-0.16320042,-1.5903998912628075,998.1428571428571,-1.4170250967144966
1250000,1.888413,0.00024653936,-0.18922682,-1.566274893375521,998.25,-1.6866834263006847
1255000,1.9014782,0.0002463241,-0.14782642,-1.763159879698651,998.2,-1.7375834385553997
1260000,1.8511173,0.00024610863,-0.1519353,-1.6974748355569318,998.25,-1.6974749565124512
1265000,1.8925096,0.0002458952,-0.15032229,-2.0047426898215366,998.1428571428571,-2.252350017428398
1270000,1.9179524,0.00024568205,-0.16583218,-1.797449829915422,998.25,-1.7720333685477574
1275000,1.8939457,0.00024546683,-0.16339664,-1.3129199099203106,998.2,-1.3576667209466298
1280000,1.873659,0.00024525129,-0.14989686,-1.7836748784175143,998.25,-1.783675104379654
1285000,1.84372,0.00024503787,-0.14296335,-1.9052284205972683,998.1428571428571,-1.6590750813484192
1290000,1.8738502,0.00024482477,-0.15861134,-1.9014247966042603,998.25,-2.069816619157791
1295000,1.8837168,0.0002446095,-0.1549055,-1.949879847530974,998.2,-1.9394167164961498
1300000,1.8393825,0.00024439394,-0.18219894,-2.3696498280987726,998.25,-2.3696501404047012
1305000,1.8996265,0.00024418058,-0.16771296,-1.4469427306778795,998.1428571428571,-1.3574750423431396
1310000,1.9206394,0.00024396749,-0.1524168,-2.3604998148803134,998.25,-1.9416999518871307
1315000,1.9001788,0.0002437522,-0.14779095,-1.8841598710103427,998.2,-1.985216776529948
1320000,1.8951002,0.00024353663,-0.14362241,-1.2971999113069614,998.25,-1.297200046479702
1325000,1.8930318,0.00024332327,-0.18747427,-2.1423569824130806,998.1428571428571,-2.8770752251148224
1330000,1.893353,0.00024311015,-0.17046982,-0.8660999412968522,998.25,-1.0172166973352432
1335000,1.8865422,0.00024289488,-0.13850217,-1.4306798951583914,998.2,-1.3337834129730861
1340000,1.852767,0.00024267934,-0.14973399,-1.512874830601504,998.25,-1.5128749459981918
1345000,1.8561858,0.00024246596,-0.12626906,-1.1521856356329019,998.1428571428571,-0.7249500527977943
1350000,1.8944467,0.00024225283,-0.12904903,-1.9311748676918796,998.25,-1.8543667991956074
1355000,1.8939956,0.00024203758,-0.1629589,-2.156059794058092,998.2,-2.090716669956843
1360000,1.8097067,0.00024182204,-0.1036887,-2.2817998443133547,998.25,-2.281800150871277
1365000,1.8267612,0.00024160864,-0.14009668,-2.769485396428666,998.1428571428571,-3.3917497992515564
1370000,1.8508887,0.00024139551,-0.124375306,-2.0127998463940457,998.25,-1.9686500529448192
1375000,1.8818688,0.00024118026,-0.14749114,-2.7282195857027545,998.2,-2.616633176803589
1380000,1.8944136,0.00024096473,-0.1315749,-1.5940748474313295,998.25,-1.5940749794244766
1385000,1.8316251,0.00024075135,-0.1426247,-2.1615997772730355,998.1428571428571,-2.5916748493909836
1390000,1.8316472,0.00024053821,-0.18711498,-2.582099796331022,998.25,-2.042800178130468
1395000,1.8651804,0.00024032293,-0.15106705,-1.8850998640467878,998.2,-2.0436001221338906
1400000,1.8624119,0.00024010742,-0.15674843,-2.6255247964218142,998.25,-2.6255251467227936
1405000,1.8007101,0.00023989401,-0.2004033,-2.663328366221062,998.1428571428571,-2.609050154685974
1410000,1.8343806,0.00023968087,-0.2072722,-2.2744998440612108,998.25,-2.479783515135447
1415000,1.9278351,0.0002394656,-0.18979362,-1.839039873436559,998.2,-1.9369334677855174
1420000,1.7957771,0.0002392501,-0.16651621,-1.6431248351145769,998.25,-1.643125019967556
1425000,1.7981954,0.00023903673,-0.17801544,-1.932685553844619,998.1428571428571,-1.5765500366687775
1430000,1.7909515,0.00023882356,-0.14703205,-1.8551998293187353,998.25,-2.131649980942408
1435000,1.8468038,0.00023860829,-0.16627239,-1.8021798254165333,998.2,-1.8107332984606426
1440000,1.8547993,0.00023839276,-0.17357579,-2.3905747992394026,998.25,-2.3905751705169678
1445000,1.8449212,0.0002381794,-0.15861446,-1.2229427733732987,998.1428571428571,-1.5420750826597214
1450000,1.8544321,0.00023796626,-0.16906497,-2.3250497879853356,998.25,-1.5046000468234222
1455000,1.8260726,0.00023775097,-0.14615792,-1.809699861885747,998.2,-1.9522334188222885
1460000,1.8937978,0.00023753544,-0.13820359,-2.5093247672048165,998.25,-2.509324923157692
1465000,1.8882451,0.00023732209,-0.17786214,-1.071371355505627,998.1428571428571,-1.1657250747084618
1470000,1.8502158,0.00023710898,-0.16810426,-1.240574886694958,998.25,-1.0767333606878917
1475000,1.8313237,0.00023689368,-0.14325048,-1.666919810976833,998.2,-1.6121998876333237
1480000,1.8685806,0.00023667816,-0.15162472,-1.4889748985879123,998.25,-1.4889750331640244
1485000,1.7784023,0.00023646475,-0.18681782,-1.2396856298686802,998.1428571428571,-1.5366750955581665
1490000,1.8465621,0.00023625162,-0.17595579,-1.9252248625925859,998.25,-1.3480500479539235
